iso	year	pi	source	type	emp	wages	at	t_at	txt	revenue_unrelated	revenue_total	net_interest	etr
LKA	2016		BEA_return	all_groups	3700.0	40000000.0	578000000.0	53000000.0					
LKA	2017		BEA_return	all_groups	4300.0	41000000.0	594000000.0	59000000.0					
LKA	2018		BEA_return	all_groups	4300.0	42000000.0	583000000.0	58000000.0					
LKA	2019		BEA_return	all_groups	3800.0	36000000.0	690000000.0	65000000.0					
LKA	2020		BEA_return	all_groups	3800.0	36000000.0	668000000.0	84000000.0					
LKA	2021		BEA_return	all_groups	3900.0	35000000.0	715000000.0	86000000.0					
LSO	2004		BEA_return	all_groups	0.0	0.0							
LSO	2005		BEA_return	all_groups									
LSO	2006		BEA_return	all_groups	300.0	1000000.0							
LSO	2007		BEA_return	all_groups									
LSO	2008		BEA_return	all_groups									
LSO	2009		BEA_return	all_groups		1000000.0	6000000.0	1000000.0					
LSO	2010		BEA_return	all_groups		1000000.0	6000000.0	1000000.0					
LSO	2011		BEA_return	all_groups		1000000.0	6000000.0	1000000.0					
LSO	2012		BEA_return	all_groups		1000000.0	6000000.0	1000000.0					
LSO	2013		BEA_return	all_groups		1000000.0	6000000.0	1000000.0					
LSO	2014		BEA_return	all_groups	0.0	0.0							
LSO	2015		BEA_return	all_groups	0.0	0.0							
LSO	2016		BEA_return	all_groups	0.0	0.0							
LSO	2017		BEA_return	all_groups	0.0	0.0							
LSO	2018		BEA_return	all_groups	0.0	0.0							
LSO	2019		BEA_return	all_groups	0.0	0.0							
LSO	2020		BEA_return	all_groups	0.0	0.0							
LSO	2021		BEA_return	all_groups	0.0	0.0							
LTU	2004		BEA_return	all_groups	1300.0	31000000.0							
LTU	2005		BEA_return	all_groups	1700.0	30000000.0							
LTU	2006		BEA_return	all_groups	1700.0	36000000.0							
LTU	2007		BEA_return	all_groups	1600.0	40000000.0	313000000.0						
LTU	2008		BEA_return	all_groups	1600.0	47000000.0	271000000.0						
LTU	2009		BEA_return	all_groups	1800.0	53000000.0	356000000.0	141000000.0					
LTU	2010		BEA_return	all_groups	1800.0	52000000.0	351000000.0	128000000.0					
LTU	2011		BEA_return	all_groups	1800.0	52000000.0	366000000.0	129000000.0					
LTU	2012		BEA_return	all_groups	1700.0	47000000.0	297000000.0	123000000.0					
LTU	2013		BEA_return	all_groups	1700.0	48000000.0	225000000.0	103000000.0					
LTU	2014		BEA_return	all_groups	1800.0	48000000.0	447000000.0	147000000.0					
LTU	2015		BEA_return	all_groups	2100.0	59000000.0	697000000.0	197000000.0					
LTU	2016		BEA_return	all_groups	2200.0	58000000.0	741000000.0	190000000.0					
LTU	2017		BEA_return	all_groups	4100.0	102000000.0	728000000.0	235000000.0					
LTU	2018		BEA_return	all_groups	4100.0	122000000.0	921000000.0	331000000.0					
LTU	2019		BEA_return	all_groups	5000.0	168000000.0	1363000000.0	441000000.0					
LTU	2020		BEA_return	all_groups	4900.0	159000000.0	1413000000.0	560000000.0					
LTU	2021		BEA_return	all_groups	4800.0	171000000.0	1567000000.0	620000000.0					
LUX	2004	-1241000000.0	BEA_return	all_groups	12200.0	763000000.0	542956000000.0	6586000000.0	86000000.0			905000000.0	-0.0692989524576954
LUX	2005	-785000000.0	BEA_return	all_groups			603556000000.0		537000000.0			20000000.0	-0.6840764331210191
LUX	2006	-2168000000.0	BEA_return	all_groups	14200.0	958000000.0	756680000000.0		572000000.0			1962000000.0	-0.26383763837638374
LUX	2007	-1170000000.0	BEA_return	all_groups	13400.0	1025000000.0	807314000000.0		496000000.0			2384000000.0	-0.4239316239316239
LUX	2008	-3067000000.0	BEA_return	all_groups	14300.0	1059000000.0	944914000000.0		382000000.0			2133000000.0	-0.12455167916530811
LUX	2009	8206000000.0	BEA_return	all_groups	15700.0	1341000000.0	1166277000000.0	1169000000.0	1406000000.0			-3554000000.0	0.1713380453326834
LUX	2010	1830000000.0	BEA_return	all_groups	16500.0	1389000000.0	1237307000000.0	1414000000.0	2010000000.0	8865000000.0	21002000000.0	-946000000.0	1.098360655737705
LUX	2011	3929000000.0	BEA_return	all_groups	13600.0	1216000000.0	1449593000000.0	5372000000.0	946000000.0	10572000000.0	26511000000.0	-3167000000.0	0.24077373377449732
LUX	2012	3759000000.0	BEA_return	all_groups	13900.0	1225000000.0	1690470000000.0	1658000000.0	1023000000.0	12699000000.0	29567000000.0	-3077000000.0	0.27214684756584195
LUX	2013	5169000000.0	BEA_return	all_groups	14700.0	1788000000.0	1915632000000.0	2696000000.0	416000000.0	15285000000.0	32536000000.0	-1499000000.0	0.08047978332366028
LUX	2014	7118000000.0	BEA_return	all_groups	23600.0	1811000000.0	2126665000000.0	7789000000.0	795000000.0	31384000000.0	52634000000.0	-6416000000.0	0.11168867659454904
LUX	2015	9567000000.0	BEA_return	all_groups	22300.0	1600000000.0	2312495000000.0	11672000000.0	902000000.0	29617000000.0	53049000000.0	-3223000000.0	0.09428242918365214
LUX	2016	224000000.0	BEA_return	all_groups	25000.0	1881000000.0	2372452000000.0	14112000000.0	1508000000.0	37860000000.0	59053000000.0	-233000000.0	6.732142857142857
LUX	2017	8851000000.0	BEA_return	all_groups	26200.0	1921000000.0	2554288000000.0	18191000000.0	1735000000.0	42863000000.0	65239000000.0	-4614000000.0	0.19602304824313638
LUX	2018	-2716000000.0	BEA_return	all_groups	28600.0	1879000000.0	2805688000000.0	15775000000.0	1633000000.0	43656000000.0	63990000000.0	-4335000000.0	-0.6012518409425626
LUX	2019	-2324000000.0	BEA_return	all_groups	24000.0	1757000000.0	2812269000000.0	13252000000.0	1936000000.0	42838000000.0	59749000000.0	-9627000000.0	-0.8330464716006885
LUX	2020	3726000000.0	BEA_return	all_groups	31100.0	2353000000.0	2618396000000.0	12223000000.0	2519000000.0			-6996000000.0	0.6760601180891036
LUX	2021	8107000000.0	BEA_return	all_groups	28600.0	2293000000.0	2430912000000.0	12363000000.0	3758000000.0			-7506000000.0	0.4635500185025287
LVA	2004		BEA_return	all_groups	1000.0	11000000.0							
LVA	2005		BEA_return	all_groups	1100.0	13000000.0	203000000.0						
LVA	2006		BEA_return	all_groups	1300.0	17000000.0							
LVA	2007		BEA_return	all_groups	1400.0	24000000.0							
LVA	2008		BEA_return	all_groups	1000.0	22000000.0	536000000.0						
LVA	2009		BEA_return	all_groups	700.0	21000000.0	356000000.0	76000000.0					
LVA	2010		BEA_return	all_groups	800.0	20000000.0	263000000.0	68000000.0					
LVA	2011		BEA_return	all_groups	800.0	20000000.0	215000000.0	72000000.0					
LVA	2012		BEA_return	all_groups	1100.0	27000000.0	387000000.0	76000000.0					
LVA	2013		BEA_return	all_groups	700.0	16000000.0	189000000.0	77000000.0					
LVA	2014		BEA_return	all_groups	1200.0	28000000.0	238000000.0	68000000.0					
LVA	2015		BEA_return	all_groups	1200.0	28000000.0	229000000.0	66000000.0					
LVA	2016		BEA_return	all_groups	1300.0	29000000.0	212000000.0	57000000.0					
LVA	2017		BEA_return	all_groups	1300.0	29000000.0	217000000.0	55000000.0					
LVA	2018		BEA_return	all_groups	1300.0	28000000.0	219000000.0	53000000.0					
LVA	2019		BEA_return	all_groups	1700.0	36000000.0	441000000.0	105000000.0					
LVA	2020		BEA_return	all_groups	1800.0	38000000.0	448000000.0	107000000.0					
LVA	2021		BEA_return	all_groups	1800.0	40000000.0	452000000.0	106000000.0					
MAC	2004		BEA_return	all_groups	300.0	5000000.0							
MAC	2005		BEA_return	all_groups	300.0	6000000.0							
MAC	2006		BEA_return	all_groups			4678000000.0						
MAC	2007		BEA_return	all_groups									
MAC	2008		BEA_return	all_groups	33200.0	928000000.0							
MAC	2009		BEA_return	all_groups	26800.0		14477000000.0	7202000000.0					
MAC	2010		BEA_return	all_groups	25500.0		13657000000.0	7130000000.0					
MAC	2011		BEA_return	all_groups	37000.0	1016000000.0	21864000000.0	8474000000.0					
MAC	2012		BEA_return	all_groups	42700.0	1280000000.0	22641000000.0	9012000000.0					
MAC	2013		BEA_return	all_groups	43500.0	1474000000.0	23846000000.0	9502000000.0					
MAC	2014		BEA_return	all_groups	43600.0	1670000000.0	24444000000.0	10344000000.0					
MAC	2015		BEA_return	all_groups	40700.0	1662000000.0	25301000000.0	12638000000.0					
MAC	2016		BEA_return	all_groups	46500.0	1889000000.0	26681000000.0	16463000000.0					
MAC	2017		BEA_return	all_groups	51600.0	1992000000.0	26648000000.0	17010000000.0					
MAC	2018		BEA_return	all_groups	54900.0	2323000000.0	27885000000.0						
MAC	2019		BEA_return	all_groups	55000.0	2457000000.0	29461000000.0						
MAC	2020		BEA_return	all_groups	46100.0	2095000000.0	19630000000.0						
MAC	2021		BEA_return	all_groups	38000.0	1974000000.0	18052000000.0						
MAR	2004		BEA_return	all_groups	8000.0	115000000.0							
MAR	2005		BEA_return	all_groups	8900.0	134000000.0	2230000000.0						
MAR	2006		BEA_return	all_groups	10200.0	150000000.0	2312000000.0						
MAR	2007		BEA_return	all_groups	14500.0	181000000.0	1303000000.0						
MAR	2008		BEA_return	all_groups	17000.0	212000000.0	1405000000.0						
MAR	2009		BEA_return	all_groups	16100.000000000002	221000000.0	1573000000.0	503000000.0					
MAR	2010		BEA_return	all_groups	19900.0	279000000.0	1639000000.0	519000000.0					
MAR	2011		BEA_return	all_groups	21900.0	306000000.0	1731000000.0	538000000.0					
MAR	2012		BEA_return	all_groups	22300.0	308000000.0	1776000000.0	594000000.0					
MAR	2013		BEA_return	all_groups	25800.0	356000000.0	2185000000.0	630000000.0					
MAR	2014		BEA_return	all_groups	28900.0	355000000.0	2309000000.0	518000000.0					
MAR	2015		BEA_return	all_groups	30100.0	362000000.0	2194000000.0	437000000.0					
MAR	2016		BEA_return	all_groups	29500.0	374000000.0	2064000000.0	424000000.0					
MAR	2017		BEA_return	all_groups	34900.0	426000000.0	2276000000.0	429000000.0					
MAR	2018		BEA_return	all_groups	39900.0	462000000.0	2608000000.0	439000000.0					
MAR	2019		BEA_return	all_groups	40500.0	412000000.0	2840000000.0	567000000.0					
MAR	2020		BEA_return	all_groups	39500.0	503000000.0	3031000000.0	571000000.0					
MAR	2021		BEA_return	all_groups	35900.0	507000000.0	2919000000.0	587000000.0					
MCO	2007		BEA_return	all_groups	400.0	20000000.0	122000000.0						
MCO	2008		BEA_return	all_groups	400.0	23000000.0	122000000.0						
MCO	2009		BEA_return	all_groups	300.0	28000000.0	110000000.0						
MCO	2010		BEA_return	all_groups	400.0	30000000.0	157000000.0	19000000.0					
MCO	2011		BEA_return	all_groups	400.0	31000000.0	162000000.0	20000000.0					
MCO	2012		BEA_return	all_groups	400.0	34000000.0	162000000.0	18000000.0					
MCO	2013		BEA_return	all_groups	300.0	18000000.0	112000000.0	12000000.0					
MCO	2014		BEA_return	all_groups	200.0	17000000.0	134000000.0						
MCO	2015		BEA_return	all_groups		8000000.0	151000000.0	6000000.0					
MCO	2016		BEA_return	all_groups		8000000.0	170000000.0	6000000.0					
MCO	2017		BEA_return	all_groups		8000000.0	179000000.0	6000000.0					
MCO	2018		BEA_return	all_groups		8000000.0	202000000.0	6000000.0					
MCO	2019		BEA_return	all_groups	100.0	16000000.0	352000000.0	7000000.0					
MCO	2020		BEA_return	all_groups	100.0	16000000.0	351000000.0	7000000.0					
MCO	2021		BEA_return	all_groups	100.0	16000000.0	364000000.0	7000000.0					
MDA	2004		BEA_return	all_groups			1000000.0						
MDA	2005		BEA_return	all_groups			1000000.0						
MDA	2006		BEA_return	all_groups			1000000.0						
MDA	2007		BEA_return	all_groups			1000000.0						
MDA	2008		BEA_return	all_groups			1000000.0						
MDA	2009		BEA_return	all_groups			5000000.0	2000000.0					
MDA	2010		BEA_return	all_groups	100.0		5000000.0	2000000.0					
MDA	2011		BEA_return	all_groups	100.0		5000000.0	2000000.0					
MDA	2012		BEA_return	all_groups	100.0		5000000.0	2000000.0					
MDA	2013		BEA_return	all_groups	100.0	3000000.0	5000000.0	2000000.0					
MDA	2014		BEA_return	all_groups	1200.0	20000000.0	95000000.0	35000000.0					
MDA	2015		BEA_return	all_groups	1200.0	20000000.0	96000000.0	35000000.0					
MDA	2016		BEA_return	all_groups	1200.0	20000000.0	97000000.0	35000000.0					
MDA	2017		BEA_return	all_groups	1200.0	20000000.0	104000000.0	37000000.0					
MDA	2018		BEA_return	all_groups	1200.0	20000000.0	105000000.0	38000000.0					
MDA	2019		BEA_return	all_groups	4200.0	25000000.0	309000000.0	68000000.0					
MDA	2020		BEA_return	all_groups	4200.0	31000000.0	317000000.0	68000000.0					
MDA	2021		BEA_return	all_groups	3900.0	34000000.0	301000000.0	69000000.0					
MDG	2004		BEA_return	all_groups									
MDG	2005		BEA_return	all_groups									
MDG	2006		BEA_return	all_groups									
MDG	2007		BEA_return	all_groups									
MDG	2008		BEA_return	all_groups									
MDG	2009		BEA_return	all_groups									
MDG	2010		BEA_return	all_groups									
MDG	2011		BEA_return	all_groups									
MDG	2012		BEA_return	all_groups									
MDG	2013		BEA_return	all_groups									
MDG	2014		BEA_return	all_groups	100.0	2000000.0							
MDG	2015		BEA_return	all_groups	100.0	2000000.0							
MDG	2016		BEA_return	all_groups	100.0	2000000.0							
MDG	2017		BEA_return	all_groups	100.0	2000000.0							
MDG	2018		BEA_return	all_groups	100.0	2000000.0							
MDG	2019		BEA_return	all_groups	200.0	2000000.0							
MDG	2020		BEA_return	all_groups	200.0	2000000.0							
MDG	2021		BEA_return	all_groups	200.0	2000000.0							
MDV	2004		BEA_return	all_groups			2000000.0						
MDV	2005		BEA_return	all_groups			2000000.0						
MDV	2006		BEA_return	all_groups			2000000.0						
MDV	2007		BEA_return	all_groups			2000000.0						
MDV	2008		BEA_return	all_groups			2000000.0						
MDV	2009		BEA_return	all_groups	0.0	0.0	1000000.0						
MDV	2010		BEA_return	all_groups	0.0	0.0	1000000.0						
MDV	2011		BEA_return	all_groups	0.0	0.0	1000000.0						
MDV	2012		BEA_return	all_groups	0.0	0.0	1000000.0						
MDV	2013		BEA_return	all_groups	0.0	0.0	1000000.0						
MDV	2014		BEA_return	all_groups									
MDV	2015		BEA_return	all_groups									
MDV	2016		BEA_return	all_groups									
MDV	2017		BEA_return	all_groups									
MDV	2018		BEA_return	all_groups									
MDV	2019		BEA_return	all_groups	0.0	0.0		1000000.0					
MDV	2020		BEA_return	all_groups	0.0	0.0		1000000.0					
MDV	2021		BEA_return	all_groups	0.0	0.0		1000000.0					
MEX	2004	7097000000.0	BEA_return	all_groups	1001800.0	13474000000.0	135683000000.0	34076000000.0	2259000000.0			-157000000.0	0.3183035085247288
MEX	2005	9326000000.0	BEA_return	all_groups	1033300.0	13684000000.0	159815000000.0		2305000000.0			-459000000.0	0.2471584816641647
MEX	2006	10067000000.0	BEA_return	all_groups	1108700.0	15612000000.0	178326000000.0		2974000000.0			-625000000.0	0.2954206814343896
MEX	2007	11618000000.0	BEA_return	all_groups	1154900.0	16462000000.0	205177000000.0		3667000000.0			-410000000.0	0.31563091754174555
MEX	2008	10167000000.0	BEA_return	all_groups	1106700.0	17172000000.0	198357000000.0		2675000000.0			340000000.0	0.26310612766794533
MEX	2009	11165000000.0	BEA_return	all_groups	969100.0	14884000000.0	296904000000.0	39344000000.0	3279000000.0				0.29368562472010745
MEX	2010	13830000000.0	BEA_return	all_groups	1042300.0	16265000000.0	328928000000.0	43684000000.0	4064000000.0	123825000000.0	179200000000.0	-2064000000.0	0.2938539407086045
MEX	2011	21237000000.0	BEA_return	all_groups	1061500.0	16946000000.0	337434000000.0	42884000000.0	8418000000.0	141922000000.0	202439000000.0	-1297000000.0	0.3963836700098884
MEX	2012	17434000000.0	BEA_return	all_groups	1106200.0	17356000000.0	377286000000.0	49462000000.0	5188000000.0	157394000000.0	217233000000.0	-1230000000.0	0.29757944246873924
MEX	2013	17359000000.0	BEA_return	all_groups	1133600.0	18497000000.0	422471000000.0	51500000000.0	4506000000.0	163202000000.0	231362000000.0	-1522000000.0	0.25957716458321334
MEX	2014	18465000000.0	BEA_return	all_groups	1322900.0	21751000000.0	441097000000.0	59177000000.0		172298000000.0	244559000000.0	-2392000000.0	
MEX	2015	16338000000.0	BEA_return	all_groups	1374300.0	21926000000.0	438590000000.0	59724000000.0	4893000000.0	159462000000.0	233041000000.0	-2173000000.0	0.2994858611825193
MEX	2016	16558000000.0	BEA_return	all_groups	1381500.0	20513000000.0	406627000000.0	60661000000.0	4491000000.0	151626000000.0	224857000000.0	-1804000000.0	0.27122840922816766
MEX	2017	20370000000.0	BEA_return	all_groups	1401500.0	21478000000.0	432771000000.0	61540000000.0	5526000000.0	158198000000.0	242066000000.0	-1757000000.0	0.27128129602356404
MEX	2018	21217000000.0	BEA_return	all_groups	1377300.0	20352000000.0	363238000000.0	61047000000.0	4837000000.0	159522000000.0	247744000000.0	-847000000.0	0.2279775651600132
MEX	2019	21265000000.0	BEA_return	all_groups	1433200.0	22445000000.0	405855000000.0	70345000000.0	5136000000.0	171218000000.0	265181000000.0	-1108000000.0	0.24152363037855631
MEX	2020	15448000000.0	BEA_return	all_groups	1412400.0	21974000000.0	429827000000.0	68390000000.0	4377000000.0	156816000000.0	236513000000.0	-462000000.0	0.28333764888658725
MEX	2021	21978000000.0	BEA_return	all_groups	1453900.0	24174000000.0	444310000000.0	70109000000.0	5689000000.0	186774000000.0	277105000000.0	-654000000.0	0.25884975884975886
MHL	2004		BEA_return	all_groups	2300.0	67000000.0							
MHL	2005		BEA_return	all_groups	4900.0	168000000.0							
MHL	2006		BEA_return	all_groups									
MHL	2007		BEA_return	all_groups									
MHL	2008		BEA_return	all_groups									
MHL	2009		BEA_return	all_groups									
MHL	2010		BEA_return	all_groups									
MHL	2011		BEA_return	all_groups	1900.0		5160000000.0	2607000000.0					
MHL	2012		BEA_return	all_groups	2000.0		3056000000.0	2200000000.0					
MHL	2013		BEA_return	all_groups	2500.0	133000000.0	3461000000.0	2436000000.0					
MHL	2014		BEA_return	all_groups			6860000000.0	3729000000.0					
MHL	2015		BEA_return	all_groups		63000000.0	6540000000.0	3487000000.0					
MHL	2016		BEA_return	all_groups		74000000.0	4911000000.0	2566000000.0					
MHL	2017		BEA_return	all_groups	1100.0	47000000.0	5120000000.0	2616000000.0					
MHL	2018		BEA_return	all_groups	2800.0	76000000.0	4975000000.0	2914000000.0					
MHL	2019		BEA_return	all_groups	1500.0	38000000.0	4760000000.0						
MHL	2020		BEA_return	all_groups	1600.0	42000000.0	4851000000.0	2775000000.0					
MHL	2021		BEA_return	all_groups	1700.0	51000000.0	4977000000.0	2963000000.0					
MKD	2004		BEA_return	all_groups	200.0	5000000.0	39000000.0	12000000.0					
MKD	2005		BEA_return	all_groups	200.0	5000000.0	44000000.0						
MKD	2006		BEA_return	all_groups	100.0	4000000.0	34000000.0						
MKD	2007		BEA_return	all_groups									
MKD	2008		BEA_return	all_groups									
MKD	2009		BEA_return	all_groups	500.0	5000000.0	35000000.0	7000000.0					
MKD	2010		BEA_return	all_groups	500.0	5000000.0	37000000.0	8000000.0					
MKD	2011		BEA_return	all_groups	500.0	5000000.0	40000000.0	8000000.0					
MKD	2012		BEA_return	all_groups	500.0	5000000.0	41000000.0	9000000.0					
MKD	2013		BEA_return	all_groups	700.0	17000000.0	72000000.0	30000000.0					
MKD	2014		BEA_return	all_groups	800.0	13000000.0	132000000.0	42000000.0					
MKD	2015		BEA_return	all_groups	800.0	13000000.0	127000000.0	42000000.0					
MKD	2016		BEA_return	all_groups	800.0	13000000.0	128000000.0	42000000.0					
